idcliente;retorno_fornecedora
172815;10 - Cancelado
172859;10 - Cancelado
172897;10 - Cancelado
172934;10 - Cancelado
172955;10 - Cancelado
173039;10 - Cancelado
173356;10 - Cancelado
173379;10 - Cancelado
173380;10 - Cancelado
173420;13 - Denunciado - Compensação
173457;10 - Cancelado
173594;10 - Cancelado
173659;10 - Cancelado
173720;10 - Cancelado
173877;10 - Cancelado
173880;13 - Denunciado - Compensação
173907;10 - Cancelado
173953;10 - Cancelado
174101;10 - Cancelado
174337;10 - Cancelado
174352;10 - Cancelado
174418;10 - Cancelado
174506;10 - Cancelado
174589;10 - Cancelado
174632;10 - Cancelado
174765;10 - Cancelado
174767;10 - Cancelado
174799;10 - Cancelado
174857;10 - Cancelado
174868;10 - Cancelado
174979;10 - Cancelado
174998;10 - Cancelado
175013;10 - Cancelado
175060;10 - Cancelado
175496;10 - Cancelado
175596;10 - Cancelado
175707;12 - Denunciado - Saldo Completo
175862;10 - Cancelado
176011;10 - Cancelado
176035;10 - Cancelado
176043;10 - Cancelado
176071;10 - Cancelado
176074;10 - Cancelado
176148;10 - Cancelado
176203;10 - Cancelado
176314;10 - Cancelado
176319;10 - Cancelado
176334;10 - Cancelado
176409;10 - Cancelado
176419;10 - Cancelado
176447;10 - Cancelado
176461;10 - Cancelado
176470;10 - Cancelado
176515;10 - Cancelado
176529;10 - Cancelado
176609;10 - Cancelado
176756;10 - Cancelado
176783;10 - Cancelado
176874;10 - Cancelado
176951;10 - Cancelado
177007;12 - Denunciado - Saldo Completo
177121;10 - Cancelado
177172;10 - Cancelado
177186;10 - Cancelado
177208;10 - Cancelado
177320;10 - Cancelado
177446;10 - Cancelado
177479;10 - Cancelado
177732;10 - Cancelado
177782;10 - Cancelado
177848;10 - Cancelado
177922;10 - Cancelado
177984;10 - Cancelado
178025;10 - Cancelado
178065;10 - Cancelado
178074;10 - Cancelado
178210;10 - Cancelado
178238;10 - Cancelado
178416;10 - Cancelado
178473;10 - Cancelado
178478;10 - Cancelado
178546;10 - Cancelado
178706;10 - Cancelado
178721;10 - Cancelado
178742;10 - Cancelado
178765;10 - Cancelado
178838;10 - Cancelado
178882;10 - Cancelado
178884;10 - Cancelado
178899;10 - Cancelado
178925;10 - Cancelado
178939;10 - Cancelado
178956;10 - Cancelado
178997;10 - Cancelado
179288;10 - Cancelado
179382;13 - Denunciado - Compensação
179538;10 - Cancelado
179626;10 - Cancelado
179776;10 - Cancelado
179800;10 - Cancelado
179809;13 - Denunciado - Compensação
179917;10 - Cancelado
179956;10 - Cancelado
179990;10 - Cancelado
180009;10 - Cancelado
180019;10 - Cancelado
180074;10 - Cancelado
180288;10 - Cancelado
180383;10 - Cancelado
180435;10 - Cancelado
180470;10 - Cancelado
180498;10 - Cancelado
180508;10 - Cancelado
180515;10 - Cancelado
180543;10 - Cancelado
180568;10 - Cancelado
180845;10 - Cancelado
180910;10 - Cancelado
181202;10 - Cancelado
181213;10 - Cancelado
181220;10 - Cancelado
181239;10 - Cancelado
181440;10 - Cancelado
181477;10 - Cancelado
181766;10 - Cancelado
181788;10 - Cancelado
181812;10 - Cancelado
182010;10 - Cancelado
182065;10 - Cancelado
182241;10 - Cancelado
182310;10 - Cancelado
182374;10 - Cancelado
182422;10 - Cancelado
182531;10 - Cancelado
182578;10 - Cancelado
182746;10 - Cancelado
182759;10 - Cancelado
182761;10 - Cancelado
182789;10 - Cancelado
182791;10 - Cancelado
182839;10 - Cancelado
182861;10 - Cancelado
183076;10 - Cancelado
183207;10 - Cancelado
183212;10 - Cancelado
183236;10 - Cancelado
183239;10 - Cancelado
183265;10 - Cancelado
183348;10 - Cancelado
183398;10 - Cancelado
183475;10 - Cancelado
183492;10 - Cancelado
183507;10 - Cancelado
183687;10 - Cancelado
183790;10 - Cancelado
183825;10 - Cancelado
183866;10 - Cancelado
184024;10 - Cancelado
184086;13 - Denunciado - Compensação
184143;10 - Cancelado
184158;10 - Cancelado
184299;10 - Cancelado
184368;10 - Cancelado
184525;10 - Cancelado
184577;10 - Cancelado
184743;10 - Cancelado
184832;10 - Cancelado
184852;10 - Cancelado
184949;10 - Cancelado
184979;10 - Cancelado
185095;10 - Cancelado
185299;10 - Cancelado
185343;10 - Cancelado
185359;10 - Cancelado
185479;10 - Cancelado
185499;10 - Cancelado
185659;10 - Cancelado
185749;10 - Cancelado
185813;10 - Cancelado
185866;10 - Cancelado
186157;10 - Cancelado
186250;10 - Cancelado
186382;10 - Cancelado
186398;10 - Cancelado
186504;10 - Cancelado
186572;10 - Cancelado
186594;12 - Denunciado - Saldo Completo
186617;10 - Cancelado
186687;10 - Cancelado
186777;10 - Cancelado
186790;10 - Cancelado
186905;10 - Cancelado
187331;10 - Cancelado
187377;10 - Cancelado
187409;10 - Cancelado
187606;10 - Cancelado
187610;10 - Cancelado
187853;10 - Cancelado
188029;10 - Cancelado
188386;10 - Cancelado
188393;10 - Cancelado
188475;10 - Cancelado
188692;10 - Cancelado
188781;10 - Cancelado
188967;10 - Cancelado
189144;10 - Cancelado
189198;10 - Cancelado
189237;10 - Cancelado
189378;10 - Cancelado
189393;10 - Cancelado
189436;10 - Cancelado
189676;10 - Cancelado
189722;10 - Cancelado
189839;10 - Cancelado
189927;12 - Denunciado - Saldo Completo
190033;10 - Cancelado
190223;10 - Cancelado
190328;10 - Cancelado
190518;10 - Cancelado
190607;10 - Cancelado
190658;10 - Cancelado
190664;10 - Cancelado
190918;10 - Cancelado
190956;13 - Denunciado - Compensação
190984;10 - Cancelado
191119;13 - Denunciado - Compensação
191278;10 - Cancelado
191340;10 - Cancelado
191553;10 - Cancelado
191562;10 - Cancelado
191716;10 - Cancelado
191729;10 - Cancelado
191784;10 - Cancelado
191803;12 - Denunciado - Saldo Completo
191809;10 - Cancelado
191832;10 - Cancelado
191842;10 - Cancelado
191878;10 - Cancelado
192198;10 - Cancelado
192207;10 - Cancelado
192256;12 - Denunciado - Saldo Completo
192259;12 - Denunciado - Saldo Completo
192280;10 - Cancelado
192448;10 - Cancelado
192639;10 - Cancelado
193230;13 - Denunciado - Compensação
193330;10 - Cancelado
193338;12 - Denunciado - Saldo Completo
193551;10 - Cancelado
193671;12 - Denunciado - Saldo Completo
193713;10 - Cancelado
194076;10 - Cancelado
194210;12 - Denunciado - Saldo Completo
194309;13 - Denunciado - Compensação
194481;10 - Cancelado
194576;10 - Cancelado
194597;10 - Cancelado
194625;10 - Cancelado
194890;12 - Denunciado - Saldo Completo
194969;12 - Denunciado - Saldo Completo
195117;10 - Cancelado
195144;12 - Denunciado - Saldo Completo
195452;10 - Cancelado
195714;10 - Cancelado
195896;10 - Cancelado
195901;10 - Cancelado
195984;13 - Denunciado - Compensação
196098;10 - Cancelado
196286;10 - Cancelado
196308;10 - Cancelado
196333;10 - Cancelado
196386;10 - Cancelado
196487;10 - Cancelado
196554;10 - Cancelado
196675;10 - Cancelado
196797;10 - Cancelado
196804;13 - Denunciado - Compensação
196840;10 - Cancelado
196990;10 - Cancelado
197087;10 - Cancelado
197123;10 - Cancelado
197128;10 - Cancelado
197406;10 - Cancelado
197558;10 - Cancelado
197729;10 - Cancelado
197907;10 - Cancelado
198036;10 - Cancelado
198102;10 - Cancelado
198362;10 - Cancelado
198432;10 - Cancelado
198731;12 - Denunciado - Saldo Completo
198935;10 - Cancelado
198948;13 - Denunciado - Compensação
199010;10 - Cancelado
199391;10 - Cancelado
199469;10 - Cancelado
199646;10 - Cancelado
199886;10 - Cancelado
200019;13 - Denunciado - Compensação
200042;10 - Cancelado
200164;10 - Cancelado
200189;12 - Denunciado - Saldo Completo
200223;10 - Cancelado
200337;10 - Cancelado
200376;10 - Cancelado
200571;10 - Cancelado
200670;10 - Cancelado
200685;10 - Cancelado
200841;10 - Cancelado
200949;10 - Cancelado
201556;10 - Cancelado
201689;10 - Cancelado
201712;10 - Cancelado
201716;10 - Cancelado
201929;10 - Cancelado
202107;10 - Cancelado
202166;10 - Cancelado
202255;10 - Cancelado
202662;10 - Cancelado
202685;10 - Cancelado
202781;10 - Cancelado
202858;10 - Cancelado
203098;10 - Cancelado
203179;10 - Cancelado
203477;10 - Cancelado
203652;10 - Cancelado
204006;10 - Cancelado
204029;10 - Cancelado
204349;10 - Cancelado
204372;10 - Cancelado
204376;10 - Cancelado
204542;12 - Denunciado - Saldo Completo
204792;10 - Cancelado
204848;10 - Cancelado
204883;12 - Denunciado - Saldo Completo
205005;10 - Cancelado
205150;10 - Cancelado
205200;10 - Cancelado
205488;10 - Cancelado
205827;10 - Cancelado
205890;10 - Cancelado
205985;10 - Cancelado
206077;13 - Denunciado - Compensação
206111;10 - Cancelado
206209;10 - Cancelado
206262;10 - Cancelado
206810;10 - Cancelado
206811;10 - Cancelado
206963;10 - Cancelado
207351;13 - Denunciado - Compensação
207467;10 - Cancelado
207645;10 - Cancelado
207737;10 - Cancelado
208388;10 - Cancelado
208532;10 - Cancelado
208540;10 - Cancelado
209314;10 - Cancelado
209357;12 - Denunciado - Saldo Completo
209421;10 - Cancelado
209445;10 - Cancelado
209718;10 - Cancelado
210295;10 - Cancelado
210346;10 - Cancelado
210406;13 - Denunciado - Compensação
210618;10 - Cancelado
210791;10 - Cancelado
210967;10 - Cancelado
211087;10 - Cancelado
211421;10 - Cancelado
211478;10 - Cancelado
211603;10 - Cancelado
211641;10 - Cancelado
211939;10 - Cancelado
212331;10 - Cancelado
212707;10 - Cancelado
212725;10 - Cancelado
213565;10 - Cancelado
213650;10 - Cancelado
213766;10 - Cancelado
213836;10 - Cancelado
214775;10 - Cancelado
215142;10 - Cancelado
215565;10 - Cancelado
215976;10 - Cancelado
216427;13 - Denunciado - Compensação
216443;10 - Cancelado
216469;12 - Denunciado - Saldo Completo
216500;10 - Cancelado
216516;10 - Cancelado
216521;10 - Cancelado
216718;12 - Denunciado - Saldo Completo
216822;13 - Denunciado - Compensação
216876;10 - Cancelado
216894;13 - Denunciado - Compensação
216958;13 - Denunciado - Compensação
217196;12 - Denunciado - Saldo Completo
217903;12 - Denunciado - Saldo Completo
217954;10 - Cancelado
218610;10 - Cancelado
218661;10 - Cancelado
218662;10 - Cancelado
219155;10 - Cancelado
219344;10 - Cancelado
219445;10 - Cancelado
220171;12 - Denunciado - Saldo Completo
223453;13 - Denunciado - Compensação
223808;10 - Cancelado
224512;10 - Cancelado
224947;10 - Cancelado
225151;10 - Cancelado
225525;13 - Denunciado - Compensação
226391;13 - Denunciado - Compensação
226641;10 - Cancelado
226994;10 - Cancelado
228958;10 - Cancelado
230254;10 - Cancelado
230452;10 - Cancelado
230542;10 - Cancelado
230555;10 - Cancelado
233037;10 - Cancelado
234022;10 - Cancelado
234420;10 - Cancelado
234436;13 - Denunciado - Compensação
236010;10 - Cancelado
237316;10 - Cancelado
238612;10 - Cancelado
239921;12 - Denunciado - Saldo Completo
242841;10 - Cancelado
243901;10 - Cancelado
244564;13 - Denunciado - Compensação
244627;10 - Cancelado
244676;10 - Cancelado
244743;10 - Cancelado
245484;10 - Cancelado
246272;13 - Denunciado - Compensação
248017;10 - Cancelado
248074;10 - Cancelado
249558;10 - Cancelado
250571;10 - Cancelado
251200;13 - Denunciado - Compensação
251924;12 - Denunciado - Saldo Completo
253141;10 - Cancelado
253174;13 - Denunciado - Compensação
253514;10 - Cancelado
255350;10 - Cancelado
255951;10 - Cancelado
256114;10 - Cancelado
257038;12 - Denunciado - Saldo Completo
259275;10 - Cancelado
260594;10 - Cancelado
261679;10 - Cancelado
262362;10 - Cancelado
263080;10 - Cancelado
263827;10 - Cancelado
265376;13 - Denunciado - Compensação
266472;10 - Cancelado
270814;10 - Cancelado
272044;10 - Cancelado
275872;10 - Cancelado
276367;10 - Cancelado
278386;10 - Cancelado
278739;10 - Cancelado
279231;10 - Cancelado
281460;10 - Cancelado
284133;10 - Cancelado
293278;10 - Cancelado
293452;13 - Denunciado - Compensação
293760;10 - Cancelado
295550;10 - Cancelado
297109;10 - Cancelado
298841;10 - Cancelado
298933;10 - Cancelado
301780;10 - Cancelado
306237;13 - Denunciado - Compensação
306931;10 - Cancelado
307747;10 - Cancelado
310259;10 - Cancelado
312674;10 - Cancelado
319258;10 - Cancelado
319461;10 - Cancelado
320552;13 - Denunciado - Compensação
324384;10 - Cancelado
326874;10 - Cancelado
327403;10 - Cancelado
327416;10 - Cancelado
327439;10 - Cancelado
327536;10 - Cancelado
334009;10 - Cancelado
340197;10 - Cancelado
340597;10 - Cancelado
341486;10 - Cancelado
345025;10 - Cancelado
224;Cancelamento Solatio
275;Cancelamento Solatio
376;Cancelamento Solatio
418;Cancelamento cliente
447;Cancelamento Solatio
469;Cancelamento Solatio
519;Cancelamento Solatio
586;Cancelamento cliente
590;Cancelamento Solatio
622;Cancelamento Solatio
732;Cancelamento cliente
846;Cancelamento cliente
901;Cancelamento Solatio
968;Cancelamento Solatio
1169;Cancelamento Solatio
1281;Cancelamento Solatio
1412;Cancelamento Solatio
1551;Cancelamento Solatio
1629;Cancelamento Solatio
1685;Cancelamento Solatio
1877;Cancelamento cliente
1887;Cancelamento Solatio
1940;Cancelamento Solatio
2022;Cancelamento Solatio
2202;Cancelamento Solatio
2389;Cancelamento Solatio
2393;Cancelamento Solatio
2425;Cancelamento Solatio
2449;Cancelamento Solatio
2583;Cancelamento Solatio
2691;Cancelamento Solatio
2740;Cancelamento Solatio
2876;Cancelamento Solatio
2976;Cancelamento cliente
3150;Cancelamento Solatio
3171;Cancelamento cliente
3191;Cancelamento Solatio
3256;Cancelamento Solatio
3281;Cancelamento Solatio
3538;Cancelamento Solatio
3782;Cancelamento Solatio
3923;Cancelamento Solatio
5174;Cancelamento Solatio
5427;Cancelamento Solatio
5489;Cancelamento Solatio
5595;Cancelamento Solatio
5642;Cancelamento Solatio
5788;Cancelamento cliente
5870;Cancelamento Solatio
5935;Cancelamento Solatio
6311;Cancelamento Solatio
6362;Cancelamento Solatio
6538;Cancelamento Solatio
6721;Cancelamento Solatio
6918;Cancelamento Solatio
6974;Cancelamento Solatio
7016;Cancelamento cliente
7143;Cancelamento Solatio
7258;Cancelamento Solatio
7307;Cancelamento Solatio
7332;Cancelamento Solatio
7471;Cancelamento Solatio
7563;Cancelamento Solatio
7758;Cancelamento Solatio
8006;Cancelamento Solatio
8013;Cancelamento Solatio
8122;Cancelamento Solatio
8361;Cancelamento Solatio
8362;Cancelamento Solatio
8431;Cancelamento cliente
8664;Cancelamento Solatio
8746;Cancelamento Solatio
8998;Cancelamento Solatio
9151;Cancelamento Solatio
9193;Cancelamento Solatio
9195;Cancelamento Solatio
9444;Cancelamento cliente
9497;Cancelamento cliente
9705;Cancelamento Solatio
9724;Cancelamento Solatio
9891;Cancelamento Solatio
10133;Cancelamento Solatio
10211;Cancelamento Solatio
10239;Cancelamento Solatio
10312;Cancelamento Solatio
10371;Cancelamento Solatio
10531;Cancelamento cliente
10848;Cancelamento Solatio
10886;Cancelamento Solatio
10966;Cancelamento Solatio
11011;Cancelamento Solatio
11145;Cancelamento Solatio
11334;Cancelamento Solatio
11363;Cancelamento Solatio
11486;Cancelamento Solatio
11551;Cancelamento Solatio
11649;Cancelamento Solatio
11783;Cancelamento Solatio
11850;Cancelamento Solatio
11909;Cancelamento Solatio
11956;Cancelamento Solatio
12245;Cancelamento Solatio
12271;Cancelamento cliente
12382;Cancelamento Solatio
12487;Cancelamento Solatio
12714;Cancelamento Solatio
12811;Cancelamento Solatio
12889;Cancelamento Solatio
13068;Cancelamento Solatio
13165;Cancelamento Solatio
13527;Cancelamento Solatio
13720;Cancelamento Solatio
13831;Cancelamento Solatio
13944;Cancelamento Solatio
13970;Cancelamento Solatio
14039;Cancelamento Solatio
14172;Cancelamento Solatio
14196;Cancelamento Solatio
14215;Cancelamento Solatio
14393;Cancelamento Solatio
14498;Cancelamento Solatio
14747;Cancelamento Solatio
15042;Cancelamento Solatio
15154;Cancelamento Solatio
15219;Cancelamento Solatio
15254;Cancelamento cliente
15277;Cancelamento cliente
15357;Cancelamento Solatio
15435;Cancelamento Solatio
15460;Cancelamento Solatio
15501;Cancelamento Solatio
15541;Cancelamento Solatio
15547;Cancelamento Solatio
15559;Cancelamento Solatio
15644;Cancelamento Solatio
15695;Cancelamento Solatio
15941;Cancelamento Solatio
15995;Cancelamento Solatio
16074;Cancelamento Solatio
16281;Cancelamento Solatio
16407;Cancelamento Solatio
16412;Cancelamento Solatio
16467;Cancelamento Solatio
16498;Cancelamento Solatio
16508;Cancelamento Solatio
16597;Cancelamento Solatio
16669;Cancelamento Solatio
16750;Cancelamento Solatio
16883;Cancelamento Solatio
16979;Cancelamento Solatio
17043;Cancelamento Solatio
17211;Cancelamento Solatio
17212;Cancelamento cliente
17359;Cancelamento Solatio
17462;Cancelamento Solatio
17567;Cancelamento Solatio
17578;Cancelamento Solatio
17643;Cancelamento Solatio
17705;Cancelamento Solatio
18104;Cancelamento Solatio
18173;Cancelamento Solatio
18334;Cancelamento Solatio
18372;Cancelamento Solatio
18455;Cancelamento Solatio
18483;Cancelamento Solatio
18493;Cancelamento Solatio
18496;Cancelamento Solatio
18509;Cancelamento Solatio
18613;Cancelamento Solatio
18627;Cancelamento Solatio
18705;Cancelamento cliente
18831;Cancelamento Solatio
19170;Cancelamento cliente
19235;Cancelamento Solatio
19238;Cancelamento Solatio
19360;Cancelamento Solatio
19382;Cancelamento Solatio
19434;Cancelamento Solatio
19676;Cancelamento Solatio
19885;Cancelamento Solatio
19907;Cancelamento Solatio
20154;Cancelamento Solatio
20177;Cancelamento Solatio
20288;Cancelamento Solatio
20295;Cancelamento Solatio
20306;Cancelamento Solatio
20315;Cancelamento Solatio
20328;Cancelamento Solatio
20329;Cancelamento Solatio
20332;Cancelamento Solatio
20335;Cancelamento Solatio
20352;Cancelamento Solatio
20596;Cancelamento Solatio
20789;Cancelamento Solatio
20844;Cancelamento Solatio
20953;Cancelamento Solatio
21029;Cancelamento Solatio
21055;Cancelamento Solatio
21067;Cancelamento Solatio
21074;Cancelamento Solatio
21077;Cancelamento Solatio
21087;Cancelamento Solatio
21100;Cancelamento Solatio
21127;Cancelamento Solatio
21147;Cancelamento Solatio
21172;Cancelamento Solatio
21182;Cancelamento Solatio
21206;Cancelamento Solatio
21326;Cancelamento Solatio
21406;Cancelamento cliente
21421;Cancelamento Solatio
21619;Cancelamento Solatio
21701;Cancelamento Solatio
21703;Cancelamento Solatio
21885;Cancelamento Solatio
21965;Cancelamento Solatio
22164;Cancelamento Solatio
22198;Cancelamento Solatio
22252;Cancelamento Solatio
22257;Cancelamento Solatio
22397;Cancelamento Solatio
22411;Cancelamento Solatio
22697;Cancelamento Solatio
22827;Cancelamento Solatio
22894;Cancelamento Solatio
22942;Cancelamento Solatio
23269;Cancelamento Solatio
23372;Cancelamento Solatio
23720;Cancelamento Solatio
24002;Cancelamento Solatio
24016;Cancelamento Solatio
24048;Cancelamento Solatio
24129;Cancelamento Solatio
24166;Cancelamento Solatio
24488;Cancelamento Solatio
24565;Cancelamento Solatio
24751;Cancelamento Solatio
24872;Cancelamento Solatio
25075;Cancelamento Solatio
25150;Cancelamento Solatio
25176;Cancelamento Solatio
25591;Cancelamento Solatio
26083;Cancelamento Solatio
26922;Cancelamento Solatio
27028;Cancelamento Solatio
27137;Cancelamento Solatio
27469;Cancelamento Solatio
27591;Cancelamento Solatio
27657;Cancelamento Solatio
27666;Cancelamento Solatio
27752;Cancelamento Solatio
27758;Cancelamento Solatio
27788;Cancelamento Solatio
27904;Cancelamento Solatio
27995;Cancelamento Solatio
28058;Cancelamento Solatio
28070;Cancelamento Solatio
28135;Cancelamento Solatio
28247;Cancelamento Solatio
28269;Cancelamento Solatio
28794;Cancelamento Solatio
29043;Cancelamento Solatio
29062;Cancelamento cliente
29190;Cancelamento Solatio
29601;Cancelamento Solatio
29615;Cancelamento Solatio
30247;Cancelamento Solatio
30729;Cancelamento cliente
30950;Cancelamento Solatio
31148;Cancelamento Solatio
31378;Cancelamento Solatio
32204;Cancelamento Solatio
32747;Cancelamento Solatio
32851;Cancelamento Solatio
33377;Cancelamento Solatio
33449;Cancelamento Solatio
33473;Cancelamento Solatio
33512;Cancelamento Solatio
34013;Cancelamento Solatio
34056;Cancelamento Solatio
34177;Cancelamento Solatio
34463;Cancelamento Solatio
34466;Cancelamento Solatio
34633;Cancelamento Solatio
34644;Cancelamento Solatio
34726;Cancelamento Solatio
35397;Cancelamento Solatio
35605;Cancelamento Solatio
35658;Cancelamento Solatio
35779;Cancelamento Solatio
35888;Cancelamento Solatio
35905;Cancelamento Solatio
35907;Cancelamento Solatio
36361;Cancelamento Solatio
36942;Cancelamento Solatio
37335;Cancelamento Solatio
37680;Cancelamento Solatio
37699;Cancelamento Solatio
37792;Cancelamento Solatio
37841;Cancelamento Solatio
38042;Cancelamento Solatio
38204;Cancelamento Solatio
38332;Cancelamento Solatio
38491;Cancelamento Solatio
38801;Cancelamento Solatio
39022;Cancelamento Solatio
39507;Cancelamento Solatio
39514;Cancelamento Solatio
40051;Cancelamento Solatio
40421;Cancelamento Solatio
40880;Cancelamento Solatio
40965;Cancelamento Solatio
41010;Cancelamento Solatio
41012;Cancelamento Solatio
41044;Cancelamento Solatio
41075;Cancelamento Solatio
41082;Cancelamento Solatio
41151;Cancelamento Solatio
41344;Cancelamento Solatio
41422;Cancelamento Solatio
41435;Cancelamento Solatio
41486;Cancelamento Solatio
41791;Cancelamento Solatio
41843;Cancelamento Solatio
41982;Cancelamento Solatio
42138;Cancelamento Solatio
42145;Cancelamento Solatio
42730;Cancelamento Solatio
43163;Cancelamento Solatio
43232;Cancelamento Solatio
43258;Cancelamento cliente
43655;Cancelamento Solatio
44110;Cancelamento Solatio
45204;Cancelamento Solatio
45719;Cancelamento Solatio
45835;Cancelamento Solatio
45887;Cancelamento Solatio
45929;Cancelamento Solatio
141591;Cancelamento cliente
159355;Cancelamento Solatio
160871;Cancelamento cliente
161625;Cancelamento Solatio
164220;Cancelamento Solatio
164639;Cancelamento Solatio
171650;Cancelamento Solatio
172438;Cancelamento cliente
174317;Cancelamento Solatio
176083;Cancelamento Solatio
176233;Cancelamento Solatio
177387;Cancelamento Solatio
178026;Cancelamento Solatio
178347;Cancelamento Solatio
199458;Cancelamento cliente
205552;Cancelamento Solatio
31149;CANCELADA
33681;CANCELADA
34316;CANCELADA
35230;CANCELADA
35933;CANCELADA
37607;CANCELADA
40972;CANCELADA
42582;CANCELADA
42991;CANCELADA
45262;CANCELADA
47742;CANCELADA
54671;CANCELADA
54780;CANCELADA
54832;CANCELADA
55103;CANCELADA
57259;CANCELADA
59430;CANCELADA
60705;CANCELADA
63346;CANCELADA
63981;CANCELADA
64638;CANCELADA
64870;CANCELADA
67326;CANCELADA
67453;CANCELADA
68131;CANCELADA
68298;CANCELADA
68534;CANCELADA
69588;CANCELADA
69863;CANCELADA
73694;CANCELADA
74921;CANCELADA
76771;CANCELADA
77059;CANCELADA
78659;CANCELADA
78676;CANCELADA
79080;CANCELADA
81206;CANCELADA
82048;CANCELADA
82334;CANCELADA
87108;CANCELADA
87400;CANCELADA
87521;CANCELADA
87868;CANCELADA
90081;CANCELADA
90371;CANCELADA
94849;CANCELADA
98545;CANCELADA
100199;CANCELADA
109165;CANCELADA
110468;CANCELADA
117732;CANCELADA
121493;CANCELADA
133384;CANCELADA
149802;CANCELADA
151105;CANCELADA
151512;CANCELADA
151831;CANCELADA
153573;CANCELADA
155020;CANCELADA
160622;CANCELADA
161431;CANCELADA
165777;CANCELADA
167024;CANCELADA
169103;CANCELADA
178333;CANCELADA
178954;CANCELADA
209649;CANCELADA
68825;10 - Formalizando Retirada
80250;10 - Formalizando Retirada
98470;10 - Formalizando Retirada
99427;10 - Formalizando Retirada
100532;10 - Formalizando Retirada
101468;10 - Formalizando Retirada
101968;10 - Formalizando Retirada
102341;10 - Formalizando Retirada
103336;10 - Formalizando Retirada
103572;10 - Formalizando Retirada
104000;10 - Formalizando Retirada
105533;10 - Formalizando Retirada
106346;10 - Formalizando Retirada
107670;10 - Formalizando Retirada
108730;10 - Formalizando Retirada
111648;10 - Formalizando Retirada
113455;10 - Formalizando Retirada
113588;10 - Formalizando Retirada
117501;10 - Formalizando Retirada
117837;10 - Formalizando Retirada
118701;10 - Formalizando Retirada
118959;10 - Formalizando Retirada
120231;10 - Formalizando Retirada
120652;10 - Formalizando Retirada
120880;10 - Formalizando Retirada
121511;10 - Formalizando Retirada
121887;10 - Formalizando Retirada
121947;10 - Formalizando Retirada
122058;10 - Formalizando Retirada
123457;10 - Formalizando Retirada
124308;10 - Formalizando Retirada
124582;10 - Formalizando Retirada
124897;10 - Formalizando Retirada
126340;10 - Formalizando Retirada
128475;10 - Formalizando Retirada
128716;10 - Formalizando Retirada
129386;10 - Formalizando Retirada
130277;10 - Formalizando Retirada
132111;10 - Formalizando Retirada
132257;10 - Formalizando Retirada
132424;10 - Formalizando Retirada
132832;10 - Formalizando Retirada
133894;10 - Formalizando Retirada
134749;10 - Formalizando Retirada
134809;10 - Formalizando Retirada
135273;10 - Formalizando Retirada
136164;10 - Formalizando Retirada
136196;10 - Formalizando Retirada
136637;10 - Formalizando Retirada
137364;10 - Formalizando Retirada
137519;10 - Formalizando Retirada
137527;10 - Formalizando Retirada
140122;10 - Formalizando Retirada
140679;10 - Formalizando Retirada
140801;10 - Formalizando Retirada
141126;10 - Formalizando Retirada
141584;10 - Formalizando Retirada
141944;10 - Formalizando Retirada
142353;10 - Formalizando Retirada
143381;10 - Formalizando Retirada
143732;10 - Formalizando Retirada
144758;10 - Formalizando Retirada
145790;10 - Formalizando Retirada
148640;10 - Formalizando Retirada
149196;10 - Formalizando Retirada
149204;10 - Formalizando Retirada
149249;10 - Formalizando Retirada
149668;10 - Formalizando Retirada
150067;10 - Formalizando Retirada
150485;10 - Formalizando Retirada
150800;10 - Formalizando Retirada
152028;10 - Formalizando Retirada
154546;10 - Formalizando Retirada
155501;10 - Formalizando Retirada
157065;10 - Formalizando Retirada
157152;10 - Formalizando Retirada
157686;10 - Formalizando Retirada
157699;10 - Formalizando Retirada
157860;10 - Formalizando Retirada
158360;10 - Formalizando Retirada
159010;10 - Formalizando Retirada
159769;10 - Formalizando Retirada
159914;10 - Formalizando Retirada
159927;10 - Formalizando Retirada
160148;10 - Formalizando Retirada
160559;10 - Formalizando Retirada
161141;10 - Formalizando Retirada
161921;10 - Formalizando Retirada
162440;10 - Formalizando Retirada
162563;10 - Formalizando Retirada
162633;10 - Formalizando Retirada
162687;10 - Formalizando Retirada
162884;10 - Formalizando Retirada
162903;10 - Formalizando Retirada
163091;10 - Formalizando Retirada
163400;10 - Formalizando Retirada
163861;10 - Formalizando Retirada
163876;10 - Formalizando Retirada
164125;10 - Formalizando Retirada
164964;10 - Formalizando Retirada
165018;10 - Formalizando Retirada
165056;10 - Formalizando Retirada
165519;10 - Formalizando Retirada
165763;10 - Formalizando Retirada
165947;10 - Formalizando Retirada
166030;10 - Formalizando Retirada
166055;10 - Formalizando Retirada
166876;10 - Formalizando Retirada
166955;10 - Formalizando Retirada
166980;10 - Formalizando Retirada
167269;10 - Formalizando Retirada
167495;10 - Formalizando Retirada
168084;10 - Formalizando Retirada
168089;10 - Formalizando Retirada
168129;10 - Formalizando Retirada
169278;10 - Formalizando Retirada
169319;10 - Formalizando Retirada
169433;10 - Formalizando Retirada
169477;10 - Formalizando Retirada
169584;10 - Formalizando Retirada
169987;10 - Formalizando Retirada
170700;10 - Formalizando Retirada
170843;10 - Formalizando Retirada
171342;10 - Formalizando Retirada
171459;10 - Formalizando Retirada
171682;10 - Formalizando Retirada
171699;10 - Formalizando Retirada
172627;10 - Formalizando Retirada
172732;10 - Formalizando Retirada
172754;10 - Formalizando Retirada
173311;10 - Formalizando Retirada
173492;10 - Formalizando Retirada
173574;10 - Formalizando Retirada
